mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,65.45523643493642,55.39654731750486,35.03935337066648
mps-uncap,0.9,75.68284749984737,96.82943344116207,65.973436832428
mps-uncap,1.0,456.272850036621,186.26229763031003,1573.457899093628
mps-uncap,0.5,27.99249887466429,22.767417430877735,10.200731754302968
mps-uncap,0.6,31.369895935058572,24.621031284332126,14.774460792541511
mps-uncap,0.7,50.92161655426026,26.19824409484864,19.554347991943374
mps-uncap,0.1,21.294748783111597,10.617034435272199,3.265514373779295
mps-uncap,0.2,19.467544555664066,14.092073440551749,4.475080966949467
mps-uncap,0.3,27.109942436218276,21.493177413940398,6.261711120605455
mps-uncap,0.4,26.018054485321027,20.871324539184567,8.43890190124511
