mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,13.557195663452148,9.000182151794434,3.9952993392944336
mps-uncap,0.9,14.151453971862793,10.245800018310547,4.208087921142578
mps-uncap,1.0,17.23611354827881,9.782671928405762,4.308223724365234
mps-uncap,0.5,12.746572494506836,9.16755199432373,3.8220882415771484
mps-uncap,0.6,12.235641479492188,8.820891380310059,3.8073062896728516
mps-uncap,0.7,12.57634162902832,8.519887924194336,3.8328170776367188
mps-uncap,0.1,23.026227951049805,12.18867301940918,3.5784244537353516
mps-uncap,0.2,17.330169677734375,12.39466667175293,3.5778284072875977
mps-uncap,0.3,16.77083969116211,11.701583862304688,3.6284923553466797
mps-uncap,0.4,13.584256172180176,9.698867797851562,3.799915313720703
