mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,93.94288063049316,115.70405960083008,60.921669006347656
mps-uncap,0.9,122.00212478637695,132.93004035949707,93.55473518371582
mps-uncap,1.0,547.5409030914307,245.55706977844238,1608.4847450256348
mps-uncap,0.5,43.2744026184082,36.94772720336914,20.9197998046875
mps-uncap,0.6,55.56035041809082,41.47481918334961,25.026559829711914
mps-uncap,0.7,83.93192291259766,54.47673797607422,32.123565673828125
mps-uncap,0.1,34.90400314331055,18.056154251098633,7.22050666809082
mps-uncap,0.2,25.6345272064209,24.454832077026367,10.803937911987305
mps-uncap,0.3,44.29960250854492,32.03320503234863,13.38648796081543
mps-uncap,0.4,64.52226638793945,30.353784561157227,15.621185302734375
