mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,9.933710098266602,4.833459854125977,3.4935474395751953
mps-uncap,0.9,9.92727279663086,4.838466644287109,3.499269485473633
mps-uncap,1.0,10.55598258972168,5.287885665893555,3.494739532470703
mps-uncap,0.5,10.006904602050781,4.801511764526367,3.4906864166259766
mps-uncap,0.6,9.856700897216797,4.841327667236328,3.482818603515625
mps-uncap,0.7,9.963035583496094,4.873514175415039,3.486156463623047
mps-uncap,0.1,9.924888610839844,4.897594451904297,3.4830570220947266
mps-uncap,0.2,9.581804275512695,4.976511001586914,3.4830570220947266
mps-uncap,0.3,10.127782821655273,4.850864410400391,3.4880638122558594
mps-uncap,0.4,9.828805923461914,4.77290153503418,3.4868717193603516
