mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,78.96492958068848,66.03485822677608,39.16987180709829
mps-uncap,0.9,89.95014190673827,107.00403213500957,70.3769898414612
mps-uncap,1.0,473.6715388298032,196.33612632751462,1577.849097251892
mps-uncap,0.5,39.88869667053221,31.109743118286197,14.062106609344475
mps-uncap,0.6,43.26143264770507,33.204360008239746,18.842563629150394
mps-uncap,0.7,62.66956090927128,35.22644042968753,23.457183837890632
mps-uncap,0.1,41.500997543334975,22.91519641876219,6.877889633178709
mps-uncap,0.2,38.65456581115724,26.820068359374996,8.331561088562017
mps-uncap,0.3,39.887344837188735,32.19717502593994,10.050973892211907
mps-uncap,0.4,39.58341836929318,29.12997245788574,12.359800338745067
