mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,19.466400146484375,12.648820877075195,5.307912826538086
mps-uncap,0.9,17.744779586791992,12.631893157958984,5.761384963989258
mps-uncap,1.0,20.33376693725586,11.975526809692383,5.956888198852539
mps-uncap,0.5,24.317026138305664,14.132976531982422,5.024433135986328
mps-uncap,0.6,19.109487533569336,14.037609100341797,5.663156509399414
mps-uncap,0.7,19.78278160095215,13.130903244018555,5.32078742980957
mps-uncap,0.1,27.361154556274414,16.915082931518555,4.987955093383789
mps-uncap,0.2,26.69835090637207,15.307903289794922,4.823207855224609
mps-uncap,0.3,28.02419662475586,15.092134475708008,5.9566497802734375
mps-uncap,0.4,27.205705642700195,17.677783966064453,4.937648773193359
