mode,load,0_densenet169-2,1_inception_v3-8,2_squeezenet1_1-32
mps-uncap,0.8,5.494117736816406,2.955913543701172,3.5560131072998047
mps-uncap,0.9,9.120345115661621,9.969949722290039,7.931351661682129
mps-uncap,1.0,102.66745090484619,21.154284477233887,734.3411445617676
mps-uncap,0.5,0.04100799560546875,0.04744529724121094,0.045299530029296875
mps-uncap,0.6,0.04172325134277344,0.04458427429199219,0.43904781341552734
mps-uncap,0.7,0.8742809295654297,0.06198883056640625,1.7180442810058594
mps-uncap,0.1,0.060677528381347656,0.05829334259033203,0.05054473876953125
mps-uncap,0.2,0.05888938903808594,0.057220458984375,0.046253204345703125
mps-uncap,0.3,0.05269050598144531,0.054836273193359375,0.045299530029296875
mps-uncap,0.4,0.049233436584472656,0.05245208740234375,0.042438507080078125
