mode,load,0_densenet201-32,1_efficientnet_b5-32,2_mobilenet_v2-32,3_mobilenet_v3_small-32
mps-uncap,1.0,325.2360771997205,465.57031460765114,1612.7712653072185,1615.8810777041308
