mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,10.623455047607422,6.500005722045898,2.607583999633789
mps-uncap,0.9,12.723684310913086,6.813287734985352,2.756357192993164
mps-uncap,1.0,14.753580093383789,7.367610931396484,2.9175281524658203
mps-uncap,0.5,11.419534683227539,6.468653678894043,2.580881118774414
mps-uncap,0.6,10.017156600952148,6.053924560546875,2.516031265258789
mps-uncap,0.7,10.038614273071289,6.241440773010254,2.4805068969726562
mps-uncap,0.1,16.92676544189453,7.161498069763184,2.602100372314453
mps-uncap,0.2,16.373634338378906,7.231712341308594,2.6688575744628906
mps-uncap,0.3,12.748241424560547,7.132053375244141,2.6236772537231445
mps-uncap,0.4,11.955499649047852,6.838560104370117,2.6509761810302734
