mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,138.8235092163086,97.9759693145752,42.96398162841797
mps-uncap,0.9,182.64007568359375,164.39342498779297,68.59350204467773
mps-uncap,1.0,2390.519857406616,2676.8834590911865,1943.7661170959473
mps-uncap,0.5,49.48759078979492,39.40439224243164,15.630483627319336
mps-uncap,0.6,49.58224296569824,39.34979438781738,23.235321044921875
mps-uncap,0.7,58.84861946105957,77.61287689208984,27.356386184692383
mps-uncap,0.1,36.425113677978516,15.303373336791992,6.282567977905273
mps-uncap,0.2,40.97342491149902,25.510072708129883,8.50820541381836
mps-uncap,0.3,45.87125778198242,27.434825897216797,10.519981384277344
mps-uncap,0.4,42.259931564331055,35.021305084228516,16.763925552368164
