mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,123.68893623352051,92.24748611450195,40.94505310058594
mps-uncap,0.9,168.91050338745117,159.013032913208,66.03598594665527
mps-uncap,1.0,2375.7877349853516,2669.5921421051025,1940.976858139038
mps-uncap,0.5,38.933515548706055,33.545494079589844,12.822389602661133
mps-uncap,0.6,39.9019718170166,34.3935489654541,19.679546356201172
mps-uncap,0.7,51.14603042602539,71.71249389648438,24.318218231201172
mps-uncap,0.1,22.556543350219727,7.562160491943359,3.9806365966796875
mps-uncap,0.2,28.378009796142578,18.037796020507812,6.049871444702148
mps-uncap,0.3,33.67733955383301,20.54142951965332,7.965564727783203
mps-uncap,0.4,33.28418731689453,28.056859970092773,14.143943786621094
