mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,39.756774902343764,24.028706550598148,11.490106582641602
mps-uncap,0.9,73.71139526367188,51.921606063842766,23.4083890914917
mps-uncap,1.0,2114.5972251892094,2482.507586479187,1593.2130575180051
mps-uncap,0.5,22.500085830688477,13.750863075256346,5.939245223999023
mps-uncap,0.6,22.158241271972663,15.125274658203125,6.94704055786133
mps-uncap,0.7,24.44891929626465,19.577503204345703,8.45756530761719
mps-uncap,0.1,19.484806060791016,8.094239234924316,3.195047378540039
mps-uncap,0.2,25.649547576904297,11.362028121948244,3.9841175079345708
mps-uncap,0.3,22.74465560913086,12.629222869873047,4.55324649810791
mps-uncap,0.4,22.46627807617188,13.840103149414064,5.260634422302246
