mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,4.9533843994140625,4.310488700866699,1.3966560363769531
mps-uncap,0.9,13.77558708190918,10.92839241027832,4.204511642456055
mps-uncap,1.0,559.6123933792114,1429.2187690734863,917.8802967071533
mps-uncap,0.5,0.046253204345703125,0.04744529724121094,0.04410743713378906
mps-uncap,0.6,0.04124641418457031,0.05984306335449219,0.045299530029296875
mps-uncap,0.7,0.048279762268066406,2.1582841873168945,0.3077983856201172
mps-uncap,0.1,0.060558319091796875,0.05340576171875,0.047206878662109375
mps-uncap,0.2,0.05698204040527344,0.05054473876953125,0.0457763671875
mps-uncap,0.3,0.05507469177246094,0.04935264587402344,0.04482269287109375
mps-uncap,0.4,0.04935264587402344,0.05030632019042969,0.0457763671875
