mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,89.1137218475338,41.97688102722169,23.48399162292484
mps-uncap,0.9,130.81045150756842,107.39873886108403,48.61181974411012
mps-uncap,1.0,2337.876436710357,2609.1004848480225,1899.2101955413818
mps-uncap,0.5,37.17746257781977,23.371939659118667,10.085058212280288
mps-uncap,0.6,35.28119087219238,25.96817016601564,12.83302307128908
mps-uncap,0.7,41.80536508560182,36.667282581329324,16.011829376220707
mps-uncap,0.1,31.72597885131836,13.426051139831541,4.971313476562501
mps-uncap,0.2,35.34910202026366,16.205720901489258,5.965673923492429
mps-uncap,0.3,33.76665592193605,19.033517837524418,7.208425998687749
mps-uncap,0.4,33.9363956451416,20.811719894409176,8.769261837005615
