mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,28.460502624511722,17.653036117553714,8.352041244506836
mps-uncap,0.9,61.2947940826416,45.37339210510254,20.079565048217773
mps-uncap,1.0,2099.6606349945073,2475.1964807510376,1589.258313179016
mps-uncap,0.5,11.673498153686522,7.311868667602538,3.1044483184814453
mps-uncap,0.6,11.792945861816408,9.007692337036133,4.026317596435549
mps-uncap,0.7,13.740682601928707,13.337230682373049,5.3964138031005895
mps-uncap,0.1,1.5636920928955047,0.07936954498291016,0.06580352783203125
mps-uncap,0.2,10.790157318115245,4.433250427246095,0.9495735168457038
mps-uncap,0.3,10.514593124389652,5.720567703247071,1.8669366836547867
mps-uncap,0.4,10.943222045898445,6.943559646606447,2.461123466491699
