mode,load,0_densenet121-2,1_mobilenet_v3_large-32,2_squeezenet1_0-8
mps-uncap,0.8,16.355276107788086,7.920265197753906,5.4931640625
mps-uncap,0.9,16.51787757873535,9.01484489440918,5.276203155517578
mps-uncap,1.0,16.89004898071289,9.063005447387695,5.48243522644043
mps-uncap,0.5,24.384737014770508,9.937763214111328,4.954099655151367
mps-uncap,0.6,19.773244857788086,8.519887924194336,5.419731140136719
mps-uncap,0.7,16.349315643310547,8.593082427978516,5.124807357788086
mps-uncap,0.1,20.612239837646484,8.633852005004883,4.907369613647461
mps-uncap,0.2,19.27661895751953,9.183406829833984,5.020856857299805
mps-uncap,0.3,25.500774383544922,9.160518646240234,5.400180816650391
mps-uncap,0.4,20.007610321044922,8.654594421386719,5.286455154418945
