mode,load,0_mobilenet_v2-8,1_resnet34-16,2_squeezenet1_0-16
mps-uncap,0.8,0.009298324584960938,0.009059906005859375,0.009059906005859375
mps-uncap,0.9,0.011682510375976562,0.010967254638671875,0.010967254638671875
mps-uncap,1.0,0.0133514404296875,0.012636184692382812,0.011444091796875
mps-uncap,0.5,0.0095367431640625,0.010728836059570312,0.010728836059570312
mps-uncap,0.6,0.009298324584960938,0.009298324584960938,0.0095367431640625
mps-uncap,0.7,0.009775161743164062,0.009298324584960938,0.009059906005859375
mps-uncap,0.1,0.0133514404296875,0.0152587890625,0.011205673217773438
mps-uncap,0.2,0.011444091796875,0.01430511474609375,0.012874603271484375
mps-uncap,0.3,0.011682510375976562,0.011444091796875,0.009059906005859375
mps-uncap,0.4,0.009775161743164062,0.009298324584960938,0.010013580322265625
