mode,load,0_mobilenet_v2-8,1_resnet34-16,2_squeezenet1_0-16
mps-uncap,0.8,111.70434951782227,126.35302543640137,72.79610633850098
mps-uncap,0.9,995.3389167785645,180.24206161499023,445.62721252441406
mps-uncap,1.0,4068.7942504882812,5129.690647125244,6457.601070404053
mps-uncap,0.5,26.989459991455078,27.87303924560547,23.530244827270508
mps-uncap,0.6,35.63737869262695,31.116724014282227,39.33525085449219
mps-uncap,0.7,94.01059150695801,74.16892051696777,62.81471252441406
mps-uncap,0.1,19.64259147644043,14.369010925292969,8.541107177734375
mps-uncap,0.2,27.645111083984375,14.494657516479492,11.178731918334961
mps-uncap,0.3,27.20165252685547,20.669221878051758,14.928579330444336
mps-uncap,0.4,33.91456604003906,24.261951446533203,19.695281982421875
