mode,load,0_mobilenet_v2-8,1_resnet34-16,2_squeezenet1_0-16
mps-uncap,0.8,70.87343215942394,90.74582099914551,46.13395452499391
mps-uncap,0.9,940.496027469635,129.24818992614746,376.4727687835693
mps-uncap,1.0,3960.4085540771466,5071.610944271088,6406.484937667847
mps-uncap,0.5,15.397844314575194,14.504075050354004,12.61587142944338
mps-uncap,0.6,18.747835159301758,20.01909255981444,21.0193228721618
mps-uncap,0.7,48.556809425353975,40.657694339751956,28.742790222168008
mps-uncap,0.1,9.458482265472412,7.251155376434329,5.205626487731939
mps-uncap,0.2,15.225543975829984,8.355331420898434,6.432600021362252
mps-uncap,0.3,16.580872535705577,12.149412631988504,8.83109569549561
mps-uncap,0.4,17.97560691833495,12.566342353820815,11.35061740875238
