mode,load,0_mobilenet_v2-8,1_resnet34-16,2_squeezenet1_0-16
mps-uncap,0.8,35.2658748626709,41.9454574584961,27.593040466308615
mps-uncap,0.9,823.5970735549927,85.65425872802734,297.3597049713134
mps-uncap,1.0,3365.483951568603,4756.746149063111,5739.846611022949
mps-uncap,0.5,12.03718185424805,12.914061546325684,10.69021224975586
mps-uncap,0.6,13.814926147460936,15.452504158020021,13.385725021362303
mps-uncap,0.7,21.309471130371097,24.399161338806163,17.801523208618164
mps-uncap,0.1,11.635899543762207,9.384393692016602,7.080864906311035
mps-uncap,0.2,15.392446517944336,10.42165756225586,7.7056884765625
mps-uncap,0.3,14.913296699523924,11.851358413696293,8.473563194274904
mps-uncap,0.4,13.553833961486818,12.582874298095703,9.880971908569334
