mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-16,2_vgg13-16
mps-uncap,0.8,117.32517242431638,113.61282348632814,188.7755632400513
mps-uncap,0.9,653.1289100646969,548.7666320800779,1125.6059265136719
mps-uncap,1.0,2851.487035751343,1668.553936481475,8303.45740556717
mps-uncap,0.5,48.274004459381125,26.44956111907959,37.055926322936934
mps-uncap,0.6,53.09386730194092,40.8304738998413,53.15119266510007
mps-uncap,0.7,100.36697387695314,61.28375530242918,80.9401035308838
mps-uncap,0.1,25.232279300689687,16.993620395660407,28.53488922119145
mps-uncap,0.2,28.222990036010753,14.721915721893312,23.55158805847169
mps-uncap,0.3,27.71794319152836,20.613753795623765,31.695842742919922
mps-uncap,0.4,33.709597587585456,22.92197942733761,34.62420940399158
