mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-16,2_vgg13-16
mps-uncap,0.8,4.549145698547363,6.7844390869140625,16.876935958862305
mps-uncap,0.9,118.2103157043457,69.11039352416992,563.4312629699707
mps-uncap,1.0,765.5723094940186,833.3370685577393,3740.0535345077515
mps-uncap,0.5,0.026702880859375,0.025272369384765625,0.026702880859375
mps-uncap,0.6,0.024318695068359375,0.023603439331054688,0.6012916564941406
mps-uncap,0.7,0.02491474151611328,0.028133392333984375,7.222890853881836
mps-uncap,0.1,0.042438507080078125,0.04076957702636719,0.04029273986816406
mps-uncap,0.2,0.04076957702636719,0.0400543212890625,0.029087066650390625
mps-uncap,0.3,0.03135204315185547,0.029802322387695312,0.028371810913085938
mps-uncap,0.4,0.029802322387695312,0.02765655517578125,0.027894973754882812
