mode,load,0_mobilenet_v3_large-32,1_squeezenet1_0-16,2_vgg13-16
mps-uncap,0.8,71.20263576507567,58.647871017456055,78.81875038146973
mps-uncap,0.9,491.95523262023926,290.0386810302735,911.5771532058717
mps-uncap,1.0,2223.928642272949,1508.207082748413,7701.998090744019
mps-uncap,0.5,26.233911514282227,14.309167861938477,22.52190113067627
mps-uncap,0.6,31.678009033203143,19.042682647705078,28.19204330444336
mps-uncap,0.7,44.506072998046875,33.66017341613769,45.33267021179199
mps-uncap,0.1,15.208339691162108,7.931804656982424,15.862083435058599
mps-uncap,0.2,16.991138458251953,9.79447364807129,15.1270866394043
mps-uncap,0.3,19.423508644104007,12.215733528137207,18.450498580932617
mps-uncap,0.4,23.34761619567871,13.29660415649414,20.891928672790527
