mode,load,0_efficientnet_b6-32,1_efficientnet_b6-4,2_mobilenet_v2-32,3_resnet34-32
mps-uncap,1.0,0.008106231689453125,0.009775161743164062,0.000476837158203125,0.0011920928955078125
