mode,load,0_densenet201-2,1_resnet101-8,2_resnet50-4
mps-uncap,0.8,946.1383819580078,711.2298011779785,299.2241382598877
mps-uncap,0.9,6713.939428329468,7340.815782546997,4031.8264961242676
mps-uncap,1.0,14074.694395065308,13784.937858581543,3280.4505825042725
mps-uncap,0.5,101.80330276489258,54.57925796508789,36.06986999511719
mps-uncap,0.6,231.35113716125488,69.14877891540527,35.6442928314209
mps-uncap,0.7,443.5136318206787,150.27332305908203,106.78505897521973
mps-uncap,0.1,41.518211364746094,29.718637466430664,23.12183380126953
mps-uncap,0.2,62.37292289733887,30.01880645751953,27.45842933654785
mps-uncap,0.3,97.34320640563965,31.111955642700195,26.9162654876709
mps-uncap,0.4,97.16272354125977,39.57939147949219,31.07309341430664
