mode,load,0_densenet201-2,1_resnet101-8,2_resnet50-4
mps-uncap,0.8,22.35145568847657,13.10169219970703,7.350273132324219
mps-uncap,0.9,22.40631580352784,13.215808868408201,7.404611110687256
mps-uncap,1.0,22.864902019500732,13.668920993804932,6.366610527038575
mps-uncap,0.5,24.038243293762207,12.606644630432129,7.32975006103516
mps-uncap,0.6,23.125345706939697,13.071703910827637,6.283507347106934
mps-uncap,0.7,22.643864154815667,12.856125831604004,7.184448242187499
mps-uncap,0.1,37.03749895095825,20.81974983215332,11.265492439270021
mps-uncap,0.2,35.31765460968017,20.48156261444092,10.829591751098633
mps-uncap,0.3,24.628982543945312,16.459274291992188,10.31778335571289
mps-uncap,0.4,24.443111419677734,14.485321044921877,8.930187225341797
