mode,load,0_densenet201-2,1_resnet101-8,2_resnet50-4
mps-uncap,0.8,20.668506622314453,9.08207893371582,4.7454833984375
mps-uncap,0.9,20.92909812927246,10.269880294799805,4.853248596191406
mps-uncap,1.0,20.311355590820312,10.809898376464844,4.770994186401367
mps-uncap,0.5,20.789384841918945,8.964061737060547,4.689931869506836
mps-uncap,0.6,20.808935165405273,9.107828140258789,4.700660705566406
mps-uncap,0.7,20.828962326049805,8.909463882446289,4.639148712158203
mps-uncap,0.1,20.745038986206055,9.027719497680664,4.744052886962891
mps-uncap,0.2,20.63441276550293,9.029865264892578,4.653453826904297
mps-uncap,0.3,20.821332931518555,9.024620056152344,4.637241363525391
mps-uncap,0.4,21.083593368530273,8.905649185180664,4.642248153686523
