mode,load,0_densenet121-16,1_vgg19-16,2_vgg19-2
mps-uncap,0.8,60.52112579345703,17.045974731445312,15.848159790039062
mps-uncap,0.9,64.45598602294922,16.984224319458008,15.826702117919922
mps-uncap,1.0,64.58234786987305,18.986225128173828,17.893552780151367
mps-uncap,0.5,58.676958084106445,16.10541343688965,15.69223403930664
mps-uncap,0.6,58.37202072143555,16.772985458374023,15.667915344238281
mps-uncap,0.7,60.930490493774414,16.405344009399414,16.414880752563477
mps-uncap,0.1,27.418851852416992,15.125751495361328,14.897346496582031
mps-uncap,0.2,37.1248722076416,15.173673629760742,14.864444732666016
mps-uncap,0.3,41.79859161376953,15.25115966796875,13.548135757446289
mps-uncap,0.4,52.85358428955078,15.491962432861328,15.186071395874023
