mode,load,0_densenet121-16,1_vgg19-16,2_vgg19-2
mps-uncap,0.8,54.802703857421875,48.93648624420166,19.314146041870124
mps-uncap,0.9,121.29096984863295,104.91576194763182,41.728973388671875
mps-uncap,1.0,1529.9996614456177,342.3955202102663,2559.793400764466
mps-uncap,0.5,11.700773239135744,11.821460723876957,3.620028495788574
mps-uncap,0.6,18.526053428649902,18.964290618896484,6.544876098632815
mps-uncap,0.7,34.50894355773928,27.423858642578125,11.074662208557129
mps-uncap,0.1,0.0695943832397461,0.07271766662597656,0.06937980651855469
mps-uncap,0.2,0.0728607177734375,4.40831184387207,0.06842613220214844
mps-uncap,0.3,4.742264747619629,7.014417648315451,0.2082109451293955
mps-uncap,0.4,2.390623092651367,9.829187393188477,1.7904043197631836
