mode,load,0_densenet121-16,1_vgg19-16,2_vgg19-2
mps-uncap,0.8,26.224374771118164,12.671589851379395,7.930278778076172
mps-uncap,0.9,47.55592346191406,13.721227645874023,10.016679763793945
mps-uncap,1.0,58.1660270690918,14.228582382202148,12.358784675598145
mps-uncap,0.5,17.54021644592285,11.573553085327148,2.599954605102539
mps-uncap,0.6,18.816351890563965,11.88206672668457,3.2033920288085938
mps-uncap,0.7,20.537614822387695,12.130975723266602,4.801392555236816
mps-uncap,0.1,16.57414436340332,10.822534561157227,2.474069595336914
mps-uncap,0.2,16.6323184967041,10.752439498901367,2.498626708984375
mps-uncap,0.3,16.730904579162598,10.79106330871582,2.4732351303100586
mps-uncap,0.4,16.705036163330078,11.11912727355957,2.5217533111572266
