mode,load,0_densenet121-16,1_vgg19-16,2_vgg19-2
mps-uncap,0.8,238.7236976623532,174.1449236869813,57.39574432373029
mps-uncap,0.9,315.8422899246216,208.69706630706787,101.77206993103027
mps-uncap,1.0,1901.490170955658,551.2558341026306,2817.745225429535
mps-uncap,0.5,75.71220397949219,39.38109397888183,25.39283037185666
mps-uncap,0.6,94.59486246109007,56.659650802612276,28.91672134399411
mps-uncap,0.7,157.7504062652586,81.1053991317749,44.481217861175566
mps-uncap,0.1,27.064206600189213,20.957708358764656,10.396635532379161
mps-uncap,0.2,36.652565002441406,21.898193359375018,11.742982864379883
mps-uncap,0.3,47.10555076599117,29.32495117187501,13.741185665130613
mps-uncap,0.4,48.566341400146484,33.953838348388636,17.854690551757816
