mode,load,0_densenet121-16,1_vgg19-16,2_vgg19-2
mps-uncap,0.8,59.42553520202637,16.268301010131836,14.29253578186035
mps-uncap,0.9,60.529658794403076,16.36544704437256,14.837980270385742
mps-uncap,1.0,63.25835943222045,16.522481441497803,15.863983631134031
mps-uncap,0.5,51.83631896972656,15.0547194480896,13.698279857635494
mps-uncap,0.6,54.984228610992425,15.404939651489258,13.683714866638182
mps-uncap,0.7,58.24610710144043,15.678405761718746,14.502918720245361
mps-uncap,0.1,22.768294811248794,13.263511657714847,10.37040948867799
mps-uncap,0.2,29.641280174255385,13.358421325683594,11.561794281005861
mps-uncap,0.3,34.47153568267821,14.449348449707033,12.013604640960693
mps-uncap,0.4,45.20392417907715,14.72487449645996,12.414228916168213
