mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,21.590709686279297,8.106470108032227,5.820035934448242
mps-uncap,0.9,25.473952293395996,8.544921875,6.198644638061523
mps-uncap,1.0,26.384949684143066,8.612871170043945,6.287813186645508
mps-uncap,0.5,16.805648803710938,6.178498268127441,3.7059783935546875
mps-uncap,0.6,17.61925220489502,6.9122314453125,4.19926643371582
mps-uncap,0.7,18.35322380065918,7.5168609619140625,5.173206329345703
mps-uncap,0.1,26.093721389770508,7.226467132568359,3.5932064056396484
mps-uncap,0.2,23.75960350036621,6.9283246994018555,3.4351348876953125
mps-uncap,0.3,17.430663108825684,6.806135177612305,3.426074981689453
mps-uncap,0.4,17.246484756469727,6.134629249572754,3.4879446029663086
