mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,139.45651054382324,139.26915884017947,76.8951225280757
mps-uncap,0.9,200.5798172950744,1223.0793523788452,189.7508144378662
mps-uncap,1.0,851.0470104217529,9700.783908367157,2105.954999923706
mps-uncap,0.5,50.39132595062255,25.37451744079585,16.68856620788576
mps-uncap,0.6,61.820662021636835,33.6479663848877,21.982121467590286
mps-uncap,0.7,66.10714912414548,55.1834774017334,36.39506340026849
mps-uncap,0.1,44.262433052062974,15.50008058547974,10.655746459960938
mps-uncap,0.2,46.577961444854736,15.824642181396495,10.159015655517578
mps-uncap,0.3,47.51969337463373,18.047165870666497,12.104096412658672
mps-uncap,0.4,45.45343399047847,21.881148815155065,14.877903461456299
