mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,14.99629020690918,4.567623138427734,3.1511783599853516
mps-uncap,0.9,15.380859375,4.731655120849609,3.143787384033203
mps-uncap,1.0,20.914554595947266,5.905866622924805,4.344463348388672
mps-uncap,0.5,14.87112045288086,4.478693008422852,3.0798912048339844
mps-uncap,0.6,14.86825942993164,4.407405853271484,3.1299591064453125
mps-uncap,0.7,14.862060546875,4.431247711181641,3.092050552368164
mps-uncap,0.1,15.479564666748047,4.489898681640625,3.0813217163085938
mps-uncap,0.2,15.059709548950195,4.420757293701172,3.1175613403320312
mps-uncap,0.3,14.94455337524414,4.414081573486328,3.080129623413086
mps-uncap,0.4,14.791011810302734,4.392147064208984,3.0744075775146484
