mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,120.29027938842773,130.86071968078616,70.85219383239743
mps-uncap,0.9,174.97936725616447,1214.1956424713135,183.5570812225342
mps-uncap,1.0,825.0970554351807,9692.71433353424,2099.849543571472
mps-uncap,0.5,34.54848289489746,18.717839717864972,11.648111343383793
mps-uncap,0.6,41.30187034606929,26.269426345825202,16.736884117126447
mps-uncap,0.7,45.90934038162228,48.1598949432374,30.985078811645476
mps-uncap,0.1,22.6940631866455,6.740772724151614,5.984344482421875
mps-uncap,0.2,24.178590774536133,9.206128120422367,4.934549331665039
mps-uncap,0.3,28.905708789825383,11.489906311035067,7.13617563247678
mps-uncap,0.4,25.61306953430175,15.4351830482483,10.567412376403798
