mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,220.1101779937744,169.0695285797119,117.33865737915039
mps-uncap,0.9,240.1723861694336,1273.918867111206,229.8426628112793
mps-uncap,1.0,901.0279178619385,9727.742671966553,2175.3292083740234
mps-uncap,0.5,66.15495681762695,35.21156311035156,39.89434242248535
mps-uncap,0.6,102.79059410095215,69.40412521362305,34.262657165527344
mps-uncap,0.7,110.98694801330566,86.08222007751465,53.62439155578613
mps-uncap,0.1,47.0433235168457,22.153377532958984,18.520832061767578
mps-uncap,0.2,62.584877014160156,21.410465240478516,18.650531768798828
mps-uncap,0.3,55.127620697021484,28.241634368896484,21.269798278808594
mps-uncap,0.4,50.30488967895508,31.096220016479492,23.14925193786621
