mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,204.56647872924805,163.31005096435547,111.21392250061035
mps-uncap,0.9,216.03631973266602,1265.279769897461,223.69146347045898
mps-uncap,1.0,873.4521865844727,9719.762563705444,2170.5236434936523
mps-uncap,0.5,51.336050033569336,30.29942512512207,34.47866439819336
mps-uncap,0.6,82.87191390991211,61.16795539855957,30.13134002685547
mps-uncap,0.7,87.28742599487305,76.79891586303711,47.61672019958496
mps-uncap,0.1,28.84078025817871,16.020536422729492,13.472318649291992
mps-uncap,0.2,46.912431716918945,13.918161392211914,9.328365325927734
mps-uncap,0.3,39.20388221740723,19.663333892822266,18.148183822631836
mps-uncap,0.4,34.275054931640625,23.598670959472656,18.109798431396484
