mode,load,0_efficientnet_b5-2,1_resnet18-32,2_vgg16-4
mps-uncap,0.8,54.49569188146337,3589.4617771192075,542.5111668312749
mps-uncap,0.9,61.98167045792407,3818.6293813071266,608.9054974185773
mps-uncap,1.0,69.92976396832047,3703.199456072331,645.4806466454609
mps-uncap,0.5,34.45879292303742,2106.878764441892,334.6211044137753
mps-uncap,0.6,42.156926659126206,2571.019477404001,399.68169476687126
mps-uncap,0.7,47.78002667220132,3044.7050214376904,464.6908902331634
mps-uncap,0.1,7.11091040125558,423.1664166504812,66.86804267190699
mps-uncap,0.2,13.287159286604732,872.3866784724469,139.5787652533072
mps-uncap,0.3,19.90584478702262,1272.8958831083696,196.54504541800196
mps-uncap,0.4,26.942181229510656,1753.0758825548314,268.5526608672596
