mode,load,0_vgg16-2,1_mobilenet_v3_large-16,2_resnet18-2
mps-uncap,1.0,4.313900470733642,7.352108955383302,3.594443798065186
ts,1.0,5.491495132446289,9.281158447265625,5.491971969604492
mig,1.0,4.2858123779296875,8.308496475219727,2.0825862884521484
