mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,18.30992698669434,8.571386337280273,10.268330574035645
mps-uncap,0.9,19.933223724365234,9.354734420776367,10.559892654418945
mps-uncap,1.0,20.324230194091797,9.348630905151367,11.010169982910156
mps-uncap,0.5,13.077116012573246,7.333755493164063,8.672308921813965
mps-uncap,0.6,14.455151557922362,7.789850234985352,9.225130081176758
mps-uncap,0.7,16.263604164123535,8.073091506958008,9.693431854248047
mps-uncap,0.1,7.561659812927246,3.943681716918946,7.083773612976074
mps-uncap,0.2,9.367585182189941,5.373811721801758,7.790565490722656
mps-uncap,0.3,10.213327407836914,6.43763542175293,8.01663398742676
mps-uncap,0.4,11.777591705322266,6.961464881896973,8.285760879516602
