mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,34.661388397216804,19.797801971435547,29.715418815612804
mps-uncap,0.9,65.56129455566406,44.61255073547362,62.52632141113282
mps-uncap,1.0,165.6639575958252,133.77468585968023,311.47074699401855
mps-uncap,0.5,15.415811538696289,8.779668807983398,13.92285823822022
mps-uncap,0.6,17.77360439300537,11.323928833007812,16.787409782409668
mps-uncap,0.7,22.565007209777836,12.90750503540039,20.407915115356445
mps-uncap,0.1,7.683825492858887,4.418110847473145,7.406926155090331
mps-uncap,0.2,10.179758071899414,6.0143947601318395,8.787035942077637
mps-uncap,0.3,12.039637565612793,6.91065788269043,10.17751693725586
mps-uncap,0.4,12.955284118652342,7.542610168457031,11.696100234985352
