mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,3.8590431213378906,2.8586387634277344,5.952119827270508
mps-uncap,0.9,3.8521289825439453,2.886056900024414,5.938529968261719
mps-uncap,1.0,3.864288330078125,2.8879642486572266,5.967140197753906
mps-uncap,0.5,3.844022750854492,2.8700828552246094,5.918741226196289
mps-uncap,0.6,3.810882568359375,2.8629302978515625,5.935192108154297
mps-uncap,0.7,3.8166046142578125,2.8731822967529297,5.928277969360352
mps-uncap,0.1,3.830432891845703,2.8624534606933594,5.911827087402344
mps-uncap,0.2,3.8492679595947266,2.869129180908203,5.900144577026367
mps-uncap,0.3,3.833293914794922,2.8543472290039062,5.912303924560547
mps-uncap,0.4,3.825664520263672,2.857685089111328,5.914926528930664
