mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,14.190435409545898,7.805585861206055,11.504650115966797
mps-uncap,0.9,20.985126495361328,14.034032821655273,19.788026809692383
mps-uncap,1.0,55.8629035949707,38.38956356048584,59.472084045410156
mps-uncap,0.5,7.848381996154785,4.146814346313477,7.634282112121582
mps-uncap,0.6,9.230732917785645,5.218267440795898,8.25512409210205
mps-uncap,0.7,11.057257652282715,6.335020065307617,9.250402450561523
mps-uncap,0.1,6.8359375,3.105759620666504,6.096601486206055
mps-uncap,0.2,7.063150405883789,3.1061172485351562,6.102323532104492
mps-uncap,0.3,7.263660430908203,3.0951499938964844,6.266355514526367
mps-uncap,0.4,7.342934608459473,3.226637840270996,7.145881652832031
