mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,130.24544715881348,76.50041580200195,72.78037071228027
mps-uncap,0.9,215.50941467285156,140.59162139892578,176.43356323242188
mps-uncap,1.0,343.381404876709,285.59041023254395,478.4245491027832
mps-uncap,0.5,42.3123836517334,27.802705764770508,39.98422622680664
mps-uncap,0.6,64.01705741882324,40.8930778503418,39.57104682922363
mps-uncap,0.7,53.13873291015625,52.146196365356445,56.93340301513672
mps-uncap,0.1,15.650749206542969,9.624719619750977,15.709400177001953
mps-uncap,0.2,19.55413818359375,14.066696166992188,21.017789840698242
mps-uncap,0.3,34.28983688354492,17.528057098388672,23.78249168395996
mps-uncap,0.4,28.40423583984375,19.1648006439209,26.899099349975586
