mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,20.68209648132325,13.05398941040039,20.860242843627947
mps-uncap,0.9,48.207998275756836,36.829566955566406,52.45785713195801
mps-uncap,1.0,146.47841453552246,125.27575492858892,300.9645938873291
mps-uncap,0.5,4.663300514221216,3.5572528839111337,6.61382675170899
mps-uncap,0.6,7.625794410705566,5.368471145629883,8.516669273376465
mps-uncap,0.7,11.616849899291996,6.669044494628906,12.030458450317385
mps-uncap,0.1,0.0722646713256836,0.064849853515625,0.06890296936035156
mps-uncap,0.2,0.072479248046875,0.07033348083496094,1.3020038604736328
mps-uncap,0.3,3.0130863189697283,0.6459712982177744,3.4067630767822275
mps-uncap,0.4,3.173279762268063,1.7082691192626953,4.905223846435547
