mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,3.882169723510742,2.886533737182617,5.986690521240234
mps-uncap,0.9,3.8857460021972656,2.8977394104003906,5.987405776977539
mps-uncap,1.0,3.8831233978271484,2.899169921875,6.047964096069336
mps-uncap,0.5,3.8652420043945312,2.8836727142333984,5.944728851318359
mps-uncap,0.6,3.8232803344726562,2.8760433197021484,5.951166152954102
mps-uncap,0.7,3.851652145385742,2.903461456298828,5.939245223999023
mps-uncap,0.1,3.8444995880126953,2.895355224609375,5.923748016357422
mps-uncap,0.2,3.860950469970703,2.8836727142333984,5.914926528930664
mps-uncap,0.3,3.84521484375,2.870321273803711,5.94782829284668
mps-uncap,0.4,3.8530826568603516,2.8727054595947266,5.939722061157227
