mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,115.19837379455566,72.37815856933594,66.31851196289062
mps-uncap,0.9,195.98865509033203,132.5082778930664,166.243314743042
mps-uncap,1.0,332.2465419769287,277.09007263183594,467.8041934967041
mps-uncap,0.5,32.13167190551758,22.935152053833008,30.338525772094727
mps-uncap,0.6,52.25348472595215,35.09187698364258,32.04083442687988
mps-uncap,0.7,45.34769058227539,47.92141914367676,49.7891902923584
mps-uncap,0.1,5.883216857910156,4.173994064331055,8.07809829711914
mps-uncap,0.2,10.503530502319336,10.01596450805664,11.566877365112305
mps-uncap,0.3,22.34506607055664,8.129596710205078,17.733335494995117
mps-uncap,0.4,23.34761619567871,13.979673385620117,18.766403198242188
