mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,71.0785293579101,43.5273694992066,53.533587455749505
mps-uncap,0.9,127.59029865264876,92.28952407836918,127.64408588409387
mps-uncap,1.0,276.3167142868041,236.09911680221526,447.21839427948
mps-uncap,0.5,26.35512590408325,17.628693580627345,26.272315979003853
mps-uncap,0.6,32.59616374969484,21.35009765625,28.024792671203613
mps-uncap,0.7,41.21116876602184,24.09129142761231,39.32786464691159
mps-uncap,0.1,11.624467372894294,7.630624771118168,11.719353199005118
mps-uncap,0.2,14.686369895935085,8.760514259338384,13.753783702850361
mps-uncap,0.3,20.521240234375025,10.325474739074691,17.188282012939453
mps-uncap,0.4,21.606192588806135,12.48224973678589,18.410348892211914
