mode,load,0_resnet50-8,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,0.05412101745605469,0.5235671997070312,3.5048723220825195
mps-uncap,0.9,7.412433624267578,6.662130355834961,10.542631149291992
mps-uncap,1.0,38.41710090637207,30.290961265563965,49.303531646728516
mps-uncap,0.5,0.05054473876953125,0.04458427429199219,0.04649162292480469
mps-uncap,0.6,0.048160552978515625,0.04315376281738281,0.0457763671875
mps-uncap,0.7,0.04863739013671875,0.045299530029296875,0.054836273193359375
mps-uncap,0.1,0.06330013275146484,0.053882598876953125,0.0591278076171875
mps-uncap,0.2,0.06008148193359375,0.050067901611328125,0.05364418029785156
mps-uncap,0.3,0.05626678466796875,0.04649162292480469,0.051021575927734375
mps-uncap,0.4,0.05424022674560547,0.04649162292480469,0.049114227294921875
