mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,103.84857654571533,23.125171661376953,15.191435813903809
mps-uncap,0.9,249.83978271484375,30.517935752868652,69.50974464416504
mps-uncap,1.0,3292.614698410034,2129.6355724334717,1416.7383909225464
mps-uncap,0.5,36.96942329406738,7.373809814453125,7.500410079956055
mps-uncap,0.6,52.46543884277344,9.18436050415039,8.675098419189453
mps-uncap,0.7,70.5726146697998,11.93535327911377,11.079549789428711
mps-uncap,0.1,33.73408317565918,9.640693664550781,8.182764053344727
mps-uncap,0.2,33.777713775634766,9.48190689086914,8.092284202575684
mps-uncap,0.3,33.74314308166504,8.09025764465332,7.7648162841796875
mps-uncap,0.4,36.23843193054199,7.382631301879883,7.583856582641602
