mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,300.1225948333741,68.78161430358887,42.606520652770996
mps-uncap,0.9,619.2600250244142,86.38756275177002,261.7877960205078
mps-uncap,1.0,4931.174039840698,3599.3343830108643,2862.5352859497075
mps-uncap,0.5,84.23194885253905,15.832901000976562,17.359209060668945
mps-uncap,0.6,127.4277210235596,21.59404754638672,20.55325508117676
mps-uncap,0.7,189.6531581878662,31.963872909545902,26.52742862701416
mps-uncap,0.1,47.65629768371582,13.744711875915527,11.934423446655279
mps-uncap,0.2,51.08437538146974,16.095924377441406,14.091134071350098
mps-uncap,0.3,57.67443180084228,14.233589172363281,15.004801750183104
mps-uncap,0.4,74.27415847778322,14.923524856567383,15.91064929962158
