mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,67.14904308319092,16.594886779785156,6.119728088378906
mps-uncap,0.9,212.6908302307129,24.404168128967285,59.24415588378906
mps-uncap,1.0,3255.2965879440308,2121.113061904907,1406.2553644180298
mps-uncap,0.5,0.03933906555175781,0.0972747802734375,0.023603439331054688
mps-uncap,0.6,18.280744552612305,2.6929378509521484,0.02384185791015625
mps-uncap,0.7,35.10284423828125,5.4177045822143555,1.4159679412841797
mps-uncap,0.1,0.04315376281738281,0.030994415283203125,0.041484832763671875
mps-uncap,0.2,0.03838539123535156,0.029325485229492188,0.028848648071289062
mps-uncap,0.3,0.03159046173095703,0.028133392333984375,0.027179718017578125
mps-uncap,0.4,0.031948089599609375,0.026702880859375,0.024318695068359375
