mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,37.87856101989746,10.911703109741211,14.851641654968262
mps-uncap,0.9,37.566375732421875,9.775543212890627,16.67647361755371
mps-uncap,1.0,37.548828125,10.226154327392583,16.899609565734863
mps-uncap,0.5,36.92944049835205,9.629964828491211,12.442541122436522
mps-uncap,0.6,37.32929229736328,10.447692871093754,14.185047149658205
mps-uncap,0.7,38.197994232177734,10.77268123626709,14.36011791229248
mps-uncap,0.1,46.334266662597656,9.953975677490234,8.616828918457031
mps-uncap,0.2,35.54635047912598,9.924840927124023,9.210944175720215
mps-uncap,0.3,35.1682186126709,9.502363204956055,11.061143875122069
mps-uncap,0.4,36.67349815368652,9.308242797851562,11.836671829223633
