mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,36.39936447143555,5.592823028564453,7.78806209564209
mps-uncap,0.9,36.92030906677246,5.247354507446289,9.395599365234375
mps-uncap,1.0,37.059903144836426,5.363106727600098,9.5367431640625
mps-uncap,0.5,33.83052349090576,5.048513412475586,6.41632080078125
mps-uncap,0.6,34.546613693237305,5.095720291137695,6.80994987487793
mps-uncap,0.7,35.66169738769531,5.193233489990234,7.225155830383301
mps-uncap,0.1,33.29348564147949,9.485602378845215,8.109092712402344
mps-uncap,0.2,33.02264213562012,9.128570556640625,7.96961784362793
mps-uncap,0.3,32.779574394226074,7.160663604736328,7.467985153198242
mps-uncap,0.4,33.54907035827637,5.662679672241211,6.746649742126465
