mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,488.70603799819924,108.4555625915526,90.46861171722418
mps-uncap,0.9,794.9951648712158,136.7879056930542,447.8217124938964
mps-uncap,1.0,5099.658150672913,3955.1596903800964,3478.940224647521
mps-uncap,0.5,132.08158016204834,26.509165763854995,28.70223999023435
mps-uncap,0.6,239.40416336059567,40.76777458190918,35.04730224609375
mps-uncap,0.7,332.69824981689453,64.3770122528076,48.281378746032885
mps-uncap,0.1,80.81817626953125,19.55335140228271,19.00370597839356
mps-uncap,0.2,81.61514282226562,23.905210494995124,21.267175674438477
mps-uncap,0.3,79.07812118530268,23.60624313354493,23.74381542205807
mps-uncap,0.4,140.52819252014166,24.971771240234357,25.072383880615245
