mode,load,0_efficientnet_b5-32,1_mobilenet_v3_small-4,2_resnet34-8
mps-uncap,0.8,452.579138278961,101.6077995300293,80.6479573249818
mps-uncap,0.9,759.022512435913,130.10590314865135,434.6265125274657
mps-uncap,1.0,5062.7863121032715,3948.8977503776546,3468.0928444862366
mps-uncap,0.5,97.95155286788943,20.35076618194581,20.907859802246083
mps-uncap,0.6,205.0895309448242,35.15623092651368,26.96314334869383
mps-uncap,0.7,297.0018386840822,57.0617651939392,39.11725521087652
mps-uncap,0.1,42.35076904296875,10.21951436996459,7.9588413238525435
mps-uncap,0.2,50.93034744262695,15.619850158691424,13.544559478759766
mps-uncap,0.3,46.254510879516566,17.227454185485843,15.235085487365719
mps-uncap,0.4,106.52564048767091,19.874281883239725,17.601768970489506
