mode,load,0_densenet201-4,1_resnet34-4,2_squeezenet1_0-2
mps-uncap,0.8,48.06356430053711,6.56890869140625,4.6138763427734375
mps-uncap,0.9,94.23658847808838,16.882753372192383,6.901955604553224
mps-uncap,1.0,297.73287773132336,31.868910789489746,1007.6011180877687
mps-uncap,0.5,14.107584953308105,5.431270599365233,2.9879570007324223
mps-uncap,0.6,20.664215087890625,4.9677848815917995,2.621293067932129
mps-uncap,0.7,30.156850814819336,5.465030670166016,2.5784969329833984
mps-uncap,0.1,7.986402511596672,1.0799169540405273,1.182842254638673
mps-uncap,0.2,11.14430427551271,3.9101123809814453,2.232742309570313
mps-uncap,0.3,13.848781585693375,5.298185348510742,3.407526016235354
mps-uncap,0.4,14.834880828857422,5.588340759277344,3.425884246826171
