mode,load,0_densenet201-4,1_resnet34-4,2_squeezenet1_0-2
mps-uncap,0.8,158.22529792785645,36.951303482055664,29.49357032775879
mps-uncap,0.9,326.56264305114746,61.70988082885742,21.764278411865234
mps-uncap,1.0,607.9862117767334,78.79829406738281,1106.3635349273682
mps-uncap,0.5,61.0044002532959,23.285627365112305,14.426946640014648
mps-uncap,0.6,92.82279014587402,23.263931274414062,15.395879745483398
mps-uncap,0.7,106.56189918518066,27.27222442626953,14.880895614624023
mps-uncap,0.1,59.48495864868164,15.686750411987305,9.338140487670898
mps-uncap,0.2,57.653188705444336,21.792888641357422,12.321233749389648
mps-uncap,0.3,53.418636322021484,22.841215133666992,13.601303100585938
mps-uncap,0.4,63.291072845458984,28.907299041748047,17.296552658081055
