mode,load,0_densenet201-4,1_resnet34-4,2_squeezenet1_0-2
mps-uncap,0.8,16.95084571838379,4.61125373840332,2.6328563690185547
mps-uncap,0.9,17.18306541442871,4.289865493774414,2.5484561920166016
mps-uncap,1.0,16.87932014465332,4.2209625244140625,2.8781890869140625
mps-uncap,0.5,27.9848575592041,5.7048797607421875,3.3674240112304688
mps-uncap,0.6,22.73416519165039,5.19251823425293,2.749919891357422
mps-uncap,0.7,21.831512451171875,4.883527755737305,2.496004104614258
mps-uncap,0.1,32.12904930114746,6.128549575805664,3.880739212036133
mps-uncap,0.2,28.626680374145508,5.889415740966797,3.210783004760742
mps-uncap,0.3,27.9996395111084,6.081581115722656,4.22978401184082
mps-uncap,0.4,22.523880004882812,5.882740020751953,3.8442611694335938
