mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,11.808156967163086,11.86370849609375,15.910863876342773
mps-uncap,0.9,12.051820755004883,12.040138244628906,19.205093383789062
mps-uncap,1.0,12.439489364624023,12.37630844116211,17.69566535949707
mps-uncap,0.5,11.655569076538086,12.034416198730469,15.82646369934082
mps-uncap,0.6,11.796951293945312,11.955499649047852,15.821218490600586
mps-uncap,0.7,12.073516845703125,12.068510055541992,15.820741653442383
mps-uncap,0.1,12.022018432617188,12.406349182128906,16.630887985229492
mps-uncap,0.2,11.90948486328125,12.106657028198242,15.748977661132812
mps-uncap,0.3,11.700630187988281,12.019634246826172,15.821695327758789
mps-uncap,0.4,11.704683303833008,12.060165405273438,15.690803527832031
