mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,306.33091926574707,390.8360004425049,410.04228591918945
mps-uncap,0.9,246.80519104003906,807.1527481079102,2585.418701171875
mps-uncap,1.0,8037.833452224731,5725.425004959106,5177.983045578003
mps-uncap,0.5,55.533409118652344,73.9138126373291,89.34998512268066
mps-uncap,0.6,62.456369400024414,76.63249969482422,113.29913139343262
mps-uncap,0.7,95.9310531616211,118.38412284851074,218.94145011901855
mps-uncap,0.1,38.893699645996094,44.96574401855469,28.464794158935547
mps-uncap,0.2,37.46390342712402,28.36918830871582,36.229610443115234
mps-uncap,0.3,33.814191818237305,39.0934944152832,44.14653778076172
mps-uncap,0.4,47.25813865661621,46.9660758972168,44.5561408996582
