mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,39.427757263183594,44.32487487792969,63.91644477844238
mps-uncap,0.9,39.891719818115234,147.24040031433105,1071.3074207305908
mps-uncap,1.0,4217.031478881836,2390.2499675750732,2373.7571239471436
mps-uncap,0.5,15.055656433105469,17.188549041748047,23.37956428527832
mps-uncap,0.6,16.11924171447754,18.78046989440918,24.99079704284668
mps-uncap,0.7,24.025678634643555,24.30129051208496,34.74700450897217
mps-uncap,0.1,21.19302749633789,21.445274353027344,25.49564838409424
mps-uncap,0.2,17.487764358520508,17.309188842773438,19.97196674346924
mps-uncap,0.3,15.085458755493164,15.71810245513916,19.300460815429688
mps-uncap,0.4,14.735221862792969,16.40009880065918,21.255970001220703
