mode,load,0_densenet121-4,1_densenet121-8,2_efficientnet_b5-16
mps-uncap,0.8,11.795997619628906,11.814594268798828,15.89822769165039
mps-uncap,0.9,11.913537979125977,11.881828308105469,15.922069549560547
mps-uncap,1.0,12.151241302490234,11.974573135375977,16.31927490234375
mps-uncap,0.5,11.602163314819336,11.907100677490234,15.80953598022461
mps-uncap,0.6,11.732339859008789,11.857986450195312,15.776634216308594
mps-uncap,0.7,11.97504997253418,12.012004852294922,15.792608261108398
mps-uncap,0.1,11.971473693847656,11.810541152954102,15.807390213012695
mps-uncap,0.2,11.859893798828125,11.945486068725586,15.714406967163086
mps-uncap,0.3,11.636972427368164,11.993885040283203,15.788793563842773
mps-uncap,0.4,11.649131774902344,11.992454528808594,15.674352645874023
